,Territory_Geographic_indicators_Surface_area_Surface_area,Territory_Geographic_indicators_Altitude_Altitude,Territory_Geographic_indicators_Longitude_Longitude,Territory_Geographic_indicators_Latitude_Latitude,Territory_Geographic_indicators_UTM_coordinates_x_UTM_coordinates_x,Territory_Geographic_indicators_UTM_coordinates_y_UTM_coordinates_y,Population_Density_Density_of_population_Surface_area_Surface_area,Population_Density_Density_of_population_Density_Density,Population_Sex_Population._By_sex_Men_Men,Population_Sex_Population._By_sex_Women_Women,Population_Sex_Population._By_sex_Population_Total,Population_Age_groups_Population._By_age_groups_Population_from_0_to_14_years_From_0_to_14_years,Population_Age_groups_Population._By_age_groups_Population_from_15_to_64_years_From_15_to_64_years,Population_Age_groups_Population._By_age_groups_Population_from_65_to_84_years_From_65_to_84_years,Population_Age_groups_Population._By_age_groups_Population_from_85_years_and_over_From_85_years_and_over,Population_Age_groups_Population._By_age_groups_Population_Total,Population_Age_groups._Men_Population._By_age_groups._Men_Men_from_0_to_14_years_From_0_to_14_years,Population_Age_groups._Men_Population._By_age_groups._Men_Men_from_15_to_64_years_From_15_to_64_years,Population_Age_groups._Men_Population._By_age_groups._Men_Men_from_65_to_84_years_From_65_to_84_years,Population_Age_groups._Men_Population._By_age_groups._Men_Men_from_85_years_and_over_From_85_years_and_over,Population_Age_groups._Men_Population._By_age_groups._Men_Men_Total,Population_Age_groups._Women_Population._By_age_groups._Women_Women_from_0_to_14_years_From_0_to_14_years,Population_Age_groups._Women_Population._By_age_groups._Women_Women_from_15_to_64_years_From_15_to_64_years,Population_Age_groups._Women_Population._By_age_groups._Women_Women_from_65_to_84_years_From_65_to_84_years,Population_Age_groups._Women_Population._By_age_groups._Women_Women_from_85_years_and_over_From_85_years_and_over,Population_Age_groups._Women_Population._By_age_groups._Women_Women_Total,Population_Place_of_birth_Population._By_place_of_birth_Population_born_in_Catalonia_Catalonia,Population_Place_of_birth_Population._By_place_of_birth_Population_born_in_rest_of_Spain_Rest_of_Spain,Population_Place_of_birth_Population._By_place_of_birth_Population_born_abroad_Abroad,Population_Place_of_birth_Population._By_place_of_birth_Population_Total,Population_Nationality_Population._By_nationality_Population_with_Spanish_nationality_Spanish,Population_Nationality_Population._By_nationality_Population_with_foreign_nationality_Foreign,Population_Nationality_Population._By_nationality_Population_Total,Population_Nationality._Men_Population._By_nationality._Men_Men_with_Spanish_nationality_Spanish,Population_Nationality._Men_Population._By_nationality._Men_Men_with_foreign_nationality_Foreign,Population_Nationality._Men_Population._By_nationality._Men_Men_Total,Population_Nationality._Women_Population._By_nationality._Women_Women_with_Spanish_nationality_Spanish,Population_Nationality._Women_Population._By_nationality._Women_Women_with_foreign_nationality_Foreign,Population_Nationality._Women_Population._By_nationality._Women_Women_Total,Population_Population_resident_abroad_Population_resident_abroad_on_1_January._By_sex_Men_resident_abroad_Men,Population_Population_resident_abroad_Population_resident_abroad_on_1_January._By_sex_Women_resident_abroad_Women,Population_Population_resident_abroad_Population_resident_abroad_on_1_January._By_sex_Population_resident_abroad_Total,Population_Commuting_for_Study_Reasons_Statistics_on_Commuting_for_Non-University_Studies_Resident_Students_(School_Age)_Resident_Students,Population_Commuting_for_Study_Reasons_Statistics_on_Commuting_for_Non-University_Studies_Resident_Students_who_study_in_the_same_municipality_Resident_Students_who_study_in_the_same_municipality,Population_Births_Births._By_sex_Births._Boys_Boys,Population_Births_Births._By_sex_Births._Girls_Girls,Population_Births_Births._By_sex_Births_Total,Population_Deaths_Deaths._By_sex_Deaths._Men_Men,Population_Deaths_Deaths._By_sex_Deaths._Women_Women,Population_Deaths_Deaths._By_sex_Deaths_Total,Population_Marriages_Marriages_Marriages_Total,Population_Internal_migrations_Internal_migrations._Destination-origin_balances_Migrations_(balance)_with_Catalonia_Balance_with_Catalonia,Population_Internal_migrations_Internal_migrations._Destination-origin_balances_Migrations_(balance)_with_Spain_Balance_with_Spain,Population_Internal_migrations_Internal_migrations._Destination-origin_balances_Internal_migratory_net_balance_Internal_migratory_net_balance,Population_External_migrations_External_migrations_External_immigrations_Immigrations,Population_External_migrations_External_migrations_External_emigrations_Emigrations,Population_External_immigrations_External_immigrations._By_place_of_origin_Immigrations_from_the_rest_of_EU_Rest_of_EU,Population_External_immigrations_External_immigrations._By_place_of_origin_Immigrations_from_the_rest_of_the_world_Rest_of_the_world,Population_External_immigrations_External_immigrations._By_place_of_origin_External_immigrations_Total,Population_Intercensal_Population_Growth_2001-2011_Intercensal_Population_Growth_Intercensal_Population_Growth_Population_Growth,Population_Intercensal_Population_Growth_2001-2011_Intercensal_Population_Growth_Intercensal_Population_Growth_(annual_average)_Population_Growth_(annual_average),Population_Intercensal_Population_Growth_2001-2011_Intercensal_Population_Growth_Intercensal_Natural_Increase_Ratio_(annual_average)_Natural_Increase_(annual_average),Population_Intercensal_Population_Growth_2001-2011_Intercensal_Population_Growth_Intercensal_Net_Migration_Ratio_(annual_average)_Net_Migration_(annual_average),Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_understands_Catalan_Understand,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_can_speak_Catalan_Speak,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_can_read_Catalan_Read,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_can_write_Catalan_Write,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_that_doesn't_understand_Catalan_Do_not_understand,Culture_·_Language_Knowledge_of_Catalan_Population_of_2_years_and_over._By_knowledge_of_Catalan_Population_of_2_years_and_over_Total,Culture_·_Language_Libraries_Libraries_Public_libraries_Public,Culture_·_Language_Libraries_Libraries_Other_libraries_Others,Culture_·_Language_Libraries_Libraries_Libraries_Total,Culture_·_Language_Sports_facilities_Sports_facilities_Pavilions_Pavilions,Culture_·_Language_Sports_facilities_Sports_facilities_Multisport_courts_Multisport_courts,Culture_·_Language_Sports_facilities_Sports_facilities_Multisport_fields_Multisport_fields,Culture_·_Language_Sports_facilities_Sports_facilities_Sports_halls_Sports_halls,Culture_·_Language_Sports_facilities_Sports_facilities_Indoor_swimming_pools_Indoor_swimming_pools,Culture_·_Language_Sports_facilities_Sports_facilities_Athelitcs_tracks_Athelitcs_tracks,Culture_·_Language_Sports_facilities_Sports_facilities_Other_sports_facilities_Other_facilities,Culture_·_Language_Sports_facilities_Sports_facilities_Sports_facilities_Total,Education_Level_of_education_attained_Population_aged_15_and_over._By_level_of_education_attained_Primary_education_or_lower_Primary_education_or_lower,Education_Level_of_education_attained_Population_aged_15_and_over._By_level_of_education_attained_First_stage_of_secondary_education_First_stage_of_secondary_education,Education_Level_of_education_attained_Population_aged_15_and_over._By_level_of_education_attained_Second_stage_of_secondary_education_Second_stage_of_secondary_education,Education_Level_of_education_attained_Population_aged_15_and_over._By_level_of_education_attained_Higher_education_Higher_education,Elections_Municipal_elections_Municipal_elections_Electors_(Municipal_elec.)_Electors,Elections_Municipal_elections_Municipal_elections_Turnout_(Municipal_elec.)_Turnout,Elections_Elections_to_the_Parliament_of_Catalonia_Elections_to_the_Parliament_of_Catalonia_Electors_(_Parliament_of_Catalonia)_Electors,Elections_Elections_to_the_Parliament_of_Catalonia_Elections_to_the_Parliament_of_Catalonia_Turnout_(Parliament_Catalonia)_Turnout,Elections_Elections_to_the_Congress_of_Deputies_Elections_to_the_Congress_of_Deputies_Electors_(Congress)_Electors,Elections_Elections_to_the_Congress_of_Deputies_Elections_to_the_Congress_of_Deputies_Turnout_(Elec._Congress)_Turnout,Elections_Elections_to_the_European_Parliament_Elections_to_the_European_Parliament_Turnout_(Elec._European_Parliament)_Turnout,Elections_Elections_to_the_European_Parliament_Elections_to_the_European_Parliament_Electors_(Elec._European_Parliament)_Electors,Labour_Contributors_to_Social_Security_according_to_contributors's_residence_Contributors_to_Social_Security_according_to_the_residence_of_the_contributor_Men_Men,Labour_Contributors_to_Social_Security_according_to_contributors's_residence_Contributors_to_Social_Security_according_to_the_residence_of_the_contributor_Women_Women,Labour_Contributors_to_Social_Security_according_to_contributors's_residence_Contributors_to_Social_Security_according_to_the_residence_of_the_contributor_Contributors_to_Social_Security_according_to_the_residence_of_the_contributor_Total,Labour_Affiliations_to_Social_Security_according_to_contributor's_residence_Affiliations_to_Social_Security_according_to_the_residence_of_the_contributor_Afiliations_Social_Security_according_residence_Total,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Construction_affiliations_to_General_SS_Construction,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Services_affiliations_to_General_SS_Services,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Affiliations_to_General_SS_Total,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Affiliations_contributors_to_Self-Employed_SS_Construction,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Services_afiliaciones_to_Self-Employed_SS_Services,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Affiliations_to_Self-Employed_SS_Total,Labour_Affiliations_to_gen._system_according_to_location_of_affilation._By_size_of_the_centre_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_size_of_centre_Affiliations_to_SS_centres_with_up_to_50_workers_Up_to_50_workers,Labour_Affiliations_to_gen._system_according_to_location_of_affilation._By_size_of_the_centre_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_size_of_centre_Affiliations_to_SS_centres_with_51_to_250_workers_From_51_to_250_workers,Labour_Affiliations_to_gen._system_according_to_location_of_affilation._By_size_of_the_centre_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_size_of_centre_Affiliations_to_SS_centres_with_251_or_more_workers_From_251_workers_and_over,Labour_Affiliations_to_gen._system_according_to_location_of_affilation._By_size_of_the_centre_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_size_of_centre_Affiliations_to_General_SS_Total,Labour_Contributory_accounts_of_Social_Security_Contributory_accounts_Contributory_accounts_Total,Labour_Contributory_Social_Security_pensions_Contributory_Social_Security_pensions._December_Contributory_Social_Security_pensions_Total,Labour_Contributory_Social_Security_pensions_Contributory_Social_Security_pensions._December_Average_contributory_pension_Average_pension,Labour_Contributory_Social_Security_Pensioners_Contributory_Social_Security_Pensioners._By_sex._December_Men_Men,Labour_Contributory_Social_Security_Pensioners_Contributory_Social_Security_Pensioners._By_sex._December_Women_Women,Labour_Contributory_Social_Security_Pensioners_Contributory_Social_Security_Pensioners._By_sex._December_Total_Total,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment._Agriculture_Agriculture,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment._Industry_Industry,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment._Construction_Construction,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment._Services_Services,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment_(without_previous_employment)_Without_previous_employment,Labour_Registered_unemployment_by_sectors_Registered_unemployment._By_sectors_Registered_unemployment_Total,Labour_Registered_unemployment_by_sex_Registered_unemployment._By_sex_Registered_unemployment._Men_Men,Labour_Registered_unemployment_by_sex_Registered_unemployment._By_sex_Registered_unemployment._Women_Women,Labour_Registered_unemployment_by_sex_Registered_unemployment._By_sex_Registered_unemployment_Total,Quality_of_life_Type_of_dwellings_Family_dwellings._By_type_Main_family_dwellings_Main,Quality_of_life_Type_of_dwellings_Family_dwellings._By_type_Secondary_family_dwellings_Secondary,Quality_of_life_Type_of_dwellings_Family_dwellings._By_type_Family_dwellings_Total,Main_aggregates_·_Public_sector_finance_Urban_property_tax_Urban_property_tax_(IBI)_IBI._Receipts_Number_of_receipts,Main_aggregates_·_Public_sector_finance_Urban_property_tax_Urban_property_tax_(IBI)_IBI._Taxable_base_by_receipt_Taxable_base_by_receipt,Main_aggregates_·_Public_sector_finance_Urban_property_tax_Urban_property_tax_(IBI)_IBI._Integral_quota_by_receipt_Integral_quota_by_receipt,Main_aggregates_·_Public_sector_finance_Personal_Income_Tax_Personal_Income_Tax_(IRPF)_IRPF._Taxable_base_by_declarer_Taxable_base_by_declarer,Main_aggregates_·_Public_sector_finance_Personal_Income_Tax_Personal_Income_Tax_(IRPF)_IRPF._Resulting_quotafrom_self-payment_by_declarer_Resulting_quota_from_self-payment_by_declarer,Economic_sectors_Used_agricultural_area_Used_agricultural_area_(UAA)_Cultivated_land_surface_Cultivated_land,Economic_sectors_Used_agricultural_area_Used_agricultural_area_(UAA)_Permanent_pasture_surface_Permanent_pasture,Economic_sectors_Used_agricultural_area_Used_agricultural_area_(UAA)_Used_agricultural_area_Total,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Herbaceous_crops_Herbaceous_crops,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Fruit_trees_crops_Fruit_trees,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Olives_crops_Olives,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Vines_crops_Vines,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Other_crops_Others,Economic_sectors_Cultivated_land_Cultivated_land._By_type_of_crop_Cultivated_land_Total,Economic_sectors_Land_ownership_Farms._By_land_ownership_Farms_without_land_Without_land,Economic_sectors_Land_ownership_Farms._By_land_ownership_Farms_with_land_With_land,Economic_sectors_Land_ownership_Farms._By_land_ownership_Farms_with_and_without_land_Total,Economic_sectors_Livestock_ownership_Farms._By_livestock_ownership_Farms_without_livestock_Without_livestock,Economic_sectors_Livestock_ownership_Farms._By_livestock_ownership_Farms_with_livestock_With_livestock,Economic_sectors_Livestock_ownership_Farms._By_livestock_ownership_Farms_with_and_without_livestock_Total,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Bovine_head_Bovine,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Ovine_head_Ovine,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Caprine_head_Caprine,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Porcine_head_Porcine,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Avian_head_Avian,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Female_rabbits_head_Female_rabbits,Economic_sectors_Head_of_livestock_Head_of_livestock._By_species_Equine_head_Equine,Economic_sectors_Housing_construction_Housing_construction_State_subsidised_housing_starts_State_subsidised_housing_starts,Economic_sectors_Housing_construction_Housing_construction_Housing_starts_Housing_starts,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Hotels_Hotels,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Hotel_beds_Hotel_beds,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Campsites_Campsites,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Campsite_places_Campsite_places,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Rural_tourism_Rural_tourism,Economic_sectors_Tourist_accommodation_Tourist_accommodation_Rural_tourism_beds_Rural_tourism_beds,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Cars_Estate_cars,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Motorcycles_Motorcycles,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Industrial_vehicles_Industrial_vehicles,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Other__vehicles_Others,Economic_sectors_Fleet_of_vehicles_Fleet_of_vehicles_Fleet_of_vehicles_Total,Environment_Municipal_waste_Municipal_waste_Municipal_waste_per_capita_Generation_per_capita,Environment_Municipal_waste_Municipal_waste_Selective_collection_of_municipal_waste_Selective_collection,Environment_Industrial_waste_Industrial_waste_Establishments_with_yearly_ind._waste_declarations_Establishments_with_yearly_waste_declarations,Environment_Industrial_waste_Industrial_waste_Industrial_waste_Industrial_waste,Population_Seasonal_population_AFTE_population_(annual_full_time_equivalents)_Resident_population_Resident_population,Population_Seasonal_population_AFTE_population_(annual_full_time_equivalents)_AFTE_seasonal_population_AFTE_seasonal_population,Population_Seasonal_population_AFTE_population_(annual_full_time_equivalents)_AFTE_population_Total,Population_Seasonal_population_AFTE_population_(annual_full_time_equivalents)_AFTE_pop._/_resident_pop._AFTE_population_/_resident_population,Population_Size_of_the_households_Households._By_size_One_person_households_One_person,Population_Size_of_the_households_Households._By_size_Two_person_households_Two_people,Population_Size_of_the_households_Households._By_size_Three_person_households_Three_people,Population_Size_of_the_households_Households._By_size_Four_or_more_person_households_Four_people_and_over,Population_Size_of_the_households_Households._By_size_Households_Total,Population_Type_of_households_Households._By_type_of_nucleus_One_person_households_One_person,Population_Type_of_households_Households._By_type_of_nucleus_Households_with_childless_couple_Couple_without_children,Population_Type_of_households_Households._By_type_of_nucleus_Househols_with_couples_with_children_Couple_with_children,Population_Type_of_households_Households._By_type_of_nucleus_Single_parent_households_Father_or_mother_with_children,Population_Type_of_households_Households._By_type_of_nucleus_Households_Total,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Employed_population_Employed_population,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Unemployed_population_Unemployed_population,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Active_population_Active_population,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Inactive_population_Inactive_population,Labour_Relation_with_economic_activity_Population._By_relation_with_economic_activity_Population_of_16_years_and_over_Population_of_16_years_and_over,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Industry_affiliations_to_General_SS_Industry,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Affiliations_contributors_to_Self-Employed_SS_Agriculture,Labour_Affiliations_to_self-employed_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._self-employed_system_according_to_the_location_of_the_affilation._By_sectors_Industry_affiliations_to_Self-Employed_SS_Industry,Quality_of_life_Type_of_dwellings_Family_dwellings._By_type_Vacant_family_dwellings_Vacant,Quality_of_life_Type_of_tenancy_of_dwellings_Main_family_dwellings._By_type_of_tenancy_Owned_main_family_homes_Owned,Quality_of_life_Type_of_tenancy_of_dwellings_Main_family_dwellings._By_type_of_tenancy_Rented_main_family_homes_Rented,Quality_of_life_Type_of_tenancy_of_dwellings_Main_family_dwellings._By_type_of_tenancy_Main_family_homes_Total,Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_from_61_to_90_m²_From_61_to_90_m²,Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_from_91_to_120_m²_From_91_to_120_m²,Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_Total,Quality_of_life_STI_Small_area_socioeconomic_index_(STI)._Index_Catalonia=100_Small_area_socioeconòmic_index_Small_area_socioeconòmic_index,Main_aggregates_·_Public_sector_finance_GDP_Gross_domestic_product_(2019_Benchmark_revision)_GDP_GDP,Main_aggregates_·_Public_sector_finance_GDP_Gross_domestic_product_(2019_Benchmark_revision)_GDP_per_capita_GDP_per_capita,Main_aggregates_·_Public_sector_finance_GDP_Gross_domestic_product_(2019_Benchmark_revision)_GDP_per_capita_(Catalonia=100)_GDP_per_capita,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GVA_agriculture_Agriculture,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GVA_industry_Industry,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GVA_construction_Construction,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GAV_services_Services,Main_aggregates_·_Public_sector_finance_GVA_Gross_value_added_(2019_Benchmark_revision)._By_sectors_GVA_Total,Main_aggregates_·_Public_sector_finance_Disposable_household_income_Gross_disposable_household_income._2019_Benchmark_revision_GDHI_GDHI,Main_aggregates_·_Public_sector_finance_Disposable_household_income_Gross_disposable_household_income._2019_Benchmark_revision_GDHI_per_capita_GDHI_per_capita,Main_aggregates_·_Public_sector_finance_Disposable_household_income_Gross_disposable_household_income._2019_Benchmark_revision_GDHI_per_capita_(Catalonia=100)_GDHI_per_capita,Main_aggregates_·_Public_sector_finance_Wealth_tax_Wealth_tax_(IPPF)_IPPF._Total_wealth_per_declarer_Total_weath_by_declarer,Main_aggregates_·_Public_sector_finance_Wealth_tax_Wealth_tax_(IPPF)_IPPF._Declaration_of_real_assets_Real_assets,Main_aggregates_·_Public_sector_finance_Wealth_tax_Wealth_tax_(IPPF)_IPPF._Declaration_of_financial_assets_Financial_assets,Labour_Affiliations_to_general_system_according_to_location_of_affilation._By_sectors_Affiliations_to_S._S._general_system_according_to_the_location_of_the_affilation._By_sectors_Agriculture_affiliations_to_General_SS_Agriculture,Population_Type_of_households_Households._By_type_of_nucleus_Two_person_or_more_househols_(without_nucleus)_Two_people_or_more_without_nucleus,"Quality_of_life_Type_of_tenancy_of_dwellings_Main_family_dwellings._By_type_of_tenancy_Leased_main_family_homes,_other_types_Other_type",Quality_of_life_Useful_surface_area_of_dwellings_Main_family_dwellings._By_useful_surface_area_Main_family_homes_from_121_m²_and_over_From_121_m²_and_over,Population_Type_of_households_Households._By_type_of_nucleus_Households_with_two_or_more_nucleuses_Two_nucleuses_or_more,Population_Population_growth_Population_growth_Crude_Birth_Rate_Crude_Birth_Rate,Population_Population_growth_Population_growth_Crude_Death_Rate_Crude_Death_Rate,Population_Population_growth_Population_growth_Crude_Rate_of_Natural_Increase_Crude_Rate_of_Natural_Increase,Population_Population_growth_Population_growth_Net_Migration_Rate_Net_Migration_Rate,Population_Population_growth_Population_growth_Total_Population_Growth_Rate_Total_Growth_Rate,"Main_aggregates_·_Public_sector_finance_GVA__industry_Gross_value_added_(2019_Benchmark_revision)._Industry._By_branches_VAB_energy,_water_and_waste_Mining_industries,_energy,_water_and_waste","Main_aggregates_·_Public_sector_finance_GVA__industry_Gross_value_added_(2019_Benchmark_revision)._Industry._By_branches_VAB_food,_textiles_and_chemicals_Food,_textiles,_wood,_publishing,_chemicals_and_rubber","Main_aggregates_·_Public_sector_finance_GVA__industry_Gross_value_added_(2019_Benchmark_revision)._Industry._By_branches_GVA_machinery,_electrical_and_transport_mat._Metallurgy,_machinery,_electrical_and_transport_material",Main_aggregates_·_Public_sector_finance_GVA__industry_Gross_value_added_(2019_Benchmark_revision)._Industry._By_branches_GVA_industry_Total,Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_trade_Trade,"Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_transport,_inf._and_comm._Transport,_information_and_communications",Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_hostelry_Hostelry,Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_financial_and_insurance_act._Financial_and_insurance_activities,"Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_real_estate,_technical_and_adm._act._Real_estate,_technical_and_adm._activities",Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_public_adm._and_other_ser._Public_administration_and_other_services,Main_aggregates_·_Public_sector_finance_GVA_services_Gross_value_added_(2019_Benchmark_revision)._Services._By_branches_GVA_services_Total
171024,67.91,370,2.751872,42.387817,479575,4692950,67.91,10.7,367,362,729,67,450,166,46,729,33,243,80,11,367,34,207,86,35,362,550,67,112,729,643,86,729,319,48,367,324,38,362,17,24,41,75,46.7,1,3,4,6,8,14,1,19,4,23,14,1,5,9,14,74,10.53,-6.97,17.5,733,641,639,457,0,733,0,0,0,0,2,1,0,0,0,14,17,20.8,29.0,25.0,25.3,604,74.8,551,82.6,571,70.1,51.7,605,164,115,279,290,21,67,92,15,51,76,92,0,0,92,28,227,866.66,88,97,185,1.6,0.0,5.8,20.2,1.2,28.8,14.8,14.0,28.8,297,298,615,1091,44406.0,377.5,19362,5076,128,593,721,127,0,0,1,0,128,0,13,13,9,4,13,34,635,64,2,199,22,8,0,0,5,148,1,210,5,25,427,104,228,27,786,1.87,72.4,1,9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171030,45.58,100,2.733478,41.778728,477850,4625325,45.58,161.2,3796,3553,7349,1090,4919,1173,167,7349,535,2621,575,65,3796,555,2298,598,102,3553,4993,1257,1099,7349,6383,966,7349,3279,517,3796,3104,449,3553,45,36,81,1155,70.6,34,24,58,33,32,65,23,236,8,244,84,16,17,67,84,3081,55.51,2.61,52.89,6728,5211,5501,4342,283,7011,1,0,1,2,9,3,5,0,1,28,48,21.3,43.3,19.5,15.9,5005,53.2,4993,77.7,4954,58.1,37.3,4983,1678,1344,3022,3108,,772,2363,105,282,446,915,501,947,2363,168,1473,928.86,706,615,1321,8.9,78.7,63.0,445.2,31.3,627.2,288.7,338.5,627.2,2660,737,3864,6539,71602.4,472.6,19464,4905,855,85,940,850,2,0,0,2,855,1,44,45,25,20,45,1264,730,0,6429,144,673,80,0,3,1,8,0,0,1,15,4286,704,1295,238,6523,2.09,32.3,19,7309.00,7066,171,7237,102.4,366,1050,534,710,2660,366,844,965,333,2660,2594,1289,3884,3201,5827,1439,22,37,467,2257,304,2660,1043,765,2660,84.3,232.6,33.7,103.5,1.8,108.9,11.2,91.6,213.5,97723,14.3,81.0,427233,33.4,66.6,,,,,,,,,,,,,,,,,,,,,
170979,13.72,177,2.958653,41.991358,496575,4648900,13.72,21.6,140,156,296,52,184,46,14,296,25,85,24,6,140,27,99,22,8,156,244,8,44,296,257,39,296,127,13,140,130,26,156,8,5,13,50,0.0,0,0,0,0,1,1,0,5,-2,3,5,0,0,5,5,62,27.32,1.75,25.56,256,230,229,178,0,256,0,0,0,1,0,0,0,0,0,7,8,11.6,18.9,20.6,48.9,206,82.0,204,93.6,196,75.5,61.2,214,66,67,133,143,,37,40,6,31,44,40,0,0,40,9,47,828.08,19,19,38,0.0,0.0,0.0,7.1,0.0,7.1,1.7,5.4,7.1,99,40,145,238,93869.7,610.2,23695,10529,512,0,512,509,0,3,0,0,512,0,18,18,11,7,18,9,0,133,1502,36,171,0,0,0,3,52,0,0,0,0,169,53,58,6,286,1.47,36.1,0,0.00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
